NCES School ID,State School ID,NCES District ID,State District ID,Low Grade*,High Grade*,School Name,District,County Name*,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code*,Locale*,Charter,Magnet*,Title I School*,Title 1 School Wide*,Students*,Teachers*,Student Teacher Ratio*,Free Lunch*,Reduced Lunch*
062691007480,CA-0161242-6115505,0626910,CA-0161242,KG,05,Tom Kitayama Elementary,New Haven Unified,Alameda County,1959 Sunsprite Dr.,Union City,CA,94587,1995,(510)475-3982,21,Suburb: Large,No,No,Yes,Yes,811.00000,32.00000,25.3000000,297.00000,61.00000
061440001674,CA-0161176-6000715,0614400,CA-0161176,KG,06,Tom Maloney Elementary,Fremont Unified,Alameda County,38700 Logan Dr.,Fremont,CA,94536,6899,(510)797-4426,21,Suburb: Large,No,No,Yes,No,591.00000,24.00000,24.6000000,117.00000,17.00000
061674002136,CA-0161192-6001192,0616740,CA-0161192,KG,06,Treeview Elementary,Hayward Unified,Alameda County,30565 Treeview St.,Hayward,CA,94544,7458,(510)723-3925,12,City: Midsize,No,No,Yes,Yes,500.00000,19.00000,26.3000000,308.00000,35.00000
060008410731,CA-0174005-0195016,0600084,CA-0174005,09,12,Tri-Valley ROP,Tri-Valley ROP,Alameda County,1040 Florence Rd.,Livermore,CA,94551,5543,(925)455-4800,23,Suburb: Small,No,–,†,†,0.00000,–,†,–,–
061674008146,CA-0161192-6104566,0616740,CA-0161192,KG,06,Tyrrell Elementary,Hayward Unified,Alameda County,27000 Tyrrell Ave.,Hayward,CA,94540,0001,(510)723-3935,12,City: Midsize,No,No,Yes,Yes,716.00000,28.00000,25.6000000,528.00000,40.00000
062805011909,CA-0161259-0112763,0628050,CA-0161259,06,08,United for Success Academy,Oakland Unified,Alameda County,2101 35th Ave.,Oakland,CA,94601,3124,(510)535-3880,11,City: Large,No,No,Yes,Yes,359.00000,22.10000,16.2000000,331.00000,11.00000
062805008680,CA-0161259-6118657,0628050,CA-0161259,06,08,Urban Promise Academy,Oakland Unified,Alameda County,3031 E. 18th St.,Oakland,CA,94601,2457,(510)436-3636,11,City: Large,No,No,Yes,Yes,372.00000,19.30000,19.3000000,336.00000,21.00000
061440001688,CA-0161176-6000830,0614400,CA-0161176,KG,06,Vallejo Mill Elementary,Fremont Unified,Alameda County,38569 Canyon Heights Dr.,Fremont,CA,94536,1899,(510)793-1441,21,Suburb: Large,No,No,Yes,No,542.00000,23.00000,23.6000000,132.00000,16.00000
060001909274,CA-0175093-0138453,0600019,CA-0175093,09,12,Valley High (Continuation),Dublin Unified,Alameda County,6901 York Dr.,Dublin,CA,94568,2100,(925)829-4322,21,Suburb: Large,No,No,Yes,No,56.00000,8.10000,6.9000000,25.00000,3.00000
060002009287,CA-0175101-6002349,0600020,CA-0175101,KG,05,Valley View Elementary,Pleasanton Unified,Alameda County,480 Adams Way,Pleasanton,CA,94566,7198,(925)426-4230,13,City: Small,No,No,Yes,No,645.00000,26.17000,24.6000000,132.00000,19.00000
060780000752,CA-0161150-6090484,0607800,CA-0161150,KG,05,Vannoy Elementary,Castro Valley Unified,Alameda County,PO Box 2146,Castro Valley,CA,94546,0146,(510)537-1832,21,Suburb: Large,No,No,No,†,434.00000,18.00000,24.1000000,42.00000,8.00000
060002009280,CA-0175101-0130252,0600020,CA-0175101,09,12,Village High,Pleasanton Unified,Alameda County,4645 Bernal Ave.,Pleasanton,CA,94566,7449,(925)426-4260,13,City: Small,No,No,Yes,No,109.00000,12.30000,8.9000000,28.00000,1.00000
062211008877,CA-0161200-0130393,0622110,CA-0161200,01,12,Vineyard Alternative,Livermore Valley Joint Unified,Alameda County,1401 Almond Ave.,Livermore,CA,94550,5043,(925)606-4722,23,Suburb: Small,No,No,Yes,No,133.00000,13.55000,9.8000000,31.00000,0.00000
060002009290,CA-0175101-6089361,0600020,CA-0175101,KG,05,Vintage Hills Elementary,Pleasanton Unified,Alameda County,1125 Concord St.,Pleasanton,CA,94566,7236,(925)426-4240,13,City: Small,No,No,No,†,634.00000,25.40000,25.0000000,30.00000,4.00000
061440009369,CA-0161176-0130435,0614400,CA-0161176,07,12,Vista Alternative,Fremont Unified,Alameda County,4455 Seneca Park Ave.,Fremont,CA,94538,4028,(510)657-7028,21,Suburb: Large,No,No,Yes,Yes,25.00000,3.00000,8.3000000,9.00000,0.00000
060002009288,CA-0175101-6002356,0600020,CA-0175101,KG,05,Walnut Grove Elementary,Pleasanton Unified,Alameda County,1999 Harvest Rd.,Pleasanton,CA,94566,5499,(925)426-4250,13,City: Small,No,No,No,†,728.00000,27.00000,27.0000000,26.00000,1.00000
061440001690,CA-0161176-6000848,0614400,CA-0161176,03,06,Warm Springs Elementary,Fremont Unified,Alameda County,47370 Warm Springs Blvd.,Fremont,CA,94539,7458,(510)656-1611,21,Suburb: Large,No,No,No,†,1073.00000,37.00000,29.0000000,47.00000,5.00000
061440001691,CA-0161176-6089619,0614400,CA-0161176,KG,06,Warwick Elementary,Fremont Unified,Alameda County,3375 Warwick Rd.,Fremont,CA,94555,2499,(510)793-8660,21,Suburb: Large,No,No,No,†,910.00000,34.00000,26.8000000,133.00000,17.00000
060474000452,CA-0161143-6090328,0604740,CA-0161143,KG,05,Washington Elementary,Berkeley Unified,Alameda County,2300 MLK Jr. Way,Berkeley,CA,94704,1412,(510)644-6310,12,City: Midsize,No,No,Yes,Yes,500.00000,23.54000,21.2000000,131.00000,26.00000
063468005843,CA-0161291-6002455,0634680,CA-0161291,KG,05,Washington Elementary,San Leandro Unified,Alameda County,13701 Bancroft Ave.,San Leandro,CA,94578,,(510)618-4360,13,City: Small,No,No,Yes,Yes,382.00000,17.00000,22.5000000,246.00000,32.00000
061440001692,CA-0161176-0138693,0614400,CA-0161176,09,12,Washington High,Fremont Unified,Alameda County,38442 Fremont Blvd.,Fremont,CA,94536,6031,(510)505-7300,21,Suburb: Large,No,No,Yes,No,1940.00000,85.80000,22.6000000,432.00000,87.00000
063471008973,CA-0161309-6002703,0634710,CA-0161309,06,08,Washington Manor Middle,San Lorenzo Unified,Alameda County,1170 Fargo Ave.,San Leandro,CA,94579,1633,(510)317-5500,13,City: Small,No,No,Yes,No,764.00000,31.79000,24.0000000,344.00000,83.00000
060001909278,CA-0175093-6066484,0600019,CA-0175093,06,08,Wells Middle,Dublin Unified,Alameda County,6800 Penn Dr.,Dublin,CA,94568,2118,(925)828-6227,21,Suburb: Large,No,No,Yes,No,1029.00000,45.99000,22.4000000,156.00000,19.00000
062805012048,CA-0161259-0115626,0628050,CA-0161259,06,08,West Oakland Middle,Oakland Unified,Alameda County,991 14th St.,Oakland,CA,94607,3230,(510)874-6788,11,City: Large,No,No,Yes,Yes,202.00000,13.70000,14.7000000,187.00000,7.00000
062805004323,CA-0161259-6057095,0628050,CA-0161259,06,08,Westlake Middle,Oakland Unified,Alameda County,2629 Harrison St.,Oakland,CA,94612,3813,(510)879-2130,11,City: Large,No,No,Yes,Yes,360.00000,21.85000,16.5000000,289.00000,18.00000
062706013459,CA-0161234-0116301,0627060,CA-0161234,–,–,Whiteford (June) Special Education Preschool,Newark Unified,Alameda County,35725 Cedar Blvd.,Newark,CA,94560,1324,(510)818-3231,21,Suburb: Large,No,–,†,†,†,–,†,†,†
063033004733,CA-0161275-6002307,0630330,CA-0161275,KG,05,Wildwood Elementary,Piedmont City Unified,Alameda County,301 Wildwood Ave,Piedmont,CA,94611,3817,(510)594-2780,21,Suburb: Large,No,No,No,†,302.00000,12.00000,25.2000000,–,–
060177000057,CA-0161119-6090112,0601770,CA-0161119,06,08,Will C. Wood Middle,Alameda Unified,Alameda County,420 Grand St.,Alameda,CA,94501,5941,(510)748-4015,21,Suburb: Large,No,No,Yes,Yes,519.00000,25.48000,20.4000000,225.00000,32.00000
060474007267,CA-0161143-6056865,0604740,CA-0161143,06,08,Willard Middle,Berkeley Unified,Alameda County,2425 Stuart St.,Berkeley,CA,94705,1209,(510)644-6330,12,City: Midsize,No,No,Yes,Yes,634.00000,29.27000,21.7000000,214.00000,29.00000
060177000003,CA-0161119-6090120,0601770,CA-0161119,KG,05,William G. Paden Elementary,Alameda Unified,Alameda County,444 Central Ave.,Alameda,CA,94501,3615,(510)748-4014,21,Suburb: Large,No,No,Yes,Yes,374.00000,15.00000,24.9000000,155.00000,12.00000
061440001669,CA-0161176-6056923,0614400,CA-0161176,07,08,William Hopkins Junior High,Fremont Unified,Alameda County,600 Driscoll Rd.,Fremont,CA,94539,3803,(510)656-3500,21,Suburb: Large,No,No,No,†,1126.00000,46.60000,24.2000000,58.00000,14.00000
062211002636,CA-0161200-6001341,0622110,CA-0161200,06,08,William Mendenhall Middle,Livermore Valley Joint Unified,Alameda County,1701 El Padro Dr.,Livermore,CA,94550,6215,(925)606-4731,23,Suburb: Small,No,No,No,†,975.00000,38.97000,25.0000000,95.00000,12.00000
063468005844,CA-0161291-6002463,0634680,CA-0161291,KG,05,Wilson Elementary,San Leandro Unified,Alameda County,13701 Bancroft Ave.,San Leandro,CA,94578,,(510)618-4370,13,City: Small,No,No,Yes,Yes,722.00000,26.50000,27.2000000,430.00000,98.00000
061674002137,CA-0161192-6056972,0616740,CA-0161192,07,08,Winton Middle,Hayward Unified,Alameda County,PO Box 5000,Hayward,CA,94540,5000,(510)723-3140,12,City: Midsize,No,No,Yes,Yes,509.00000,22.22000,22.9000000,358.00000,46.00000
062805012611,CA-0161259-0121228,0628050,CA-0161259,12,12,Young Adult Program,Oakland Unified,Alameda County,1000 BRd.way Ste. 398,Oakland,CA,94607,2236,(510)879-2715,11,City: Large,No,No,No,†,82.00000,0.50000,164.0000000,7.00000,0.00000
061440013083,CA-0161176-0127233,0614400,CA-0161176,09,12,Young Adult Program,Fremont Unified,Alameda County,4210 Tech Dr.,Fremont,CA,94538,,(510)659-2542,21,Suburb: Large,No,No,No,†,40.00000,3.00000,13.3000000,3.00000,0.00000
